has_doctype,has_xml_declaration,has_svg_tag,has_vcalendar,has_from_header,has_mime_boundary,html_tag_ratio,avg_line_length,special_char_ratio,first_line_pattern,fe_py_keywords,fe_jvm_keywords,fe_c_style,fe_web_syntax,fe_config_syntax,fe_sql_keywords,fe_rust_go,fe_doc_markup,fe_ts_types,fe_c_memory,fe_yaml_blocks,fe_md_fenced,label
0,0,0,0,0,0,0.0,37.73170731707317,0.023270846800258566,36,0.17073170731707318,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.04878048780487805,0.0,0.0,0,python
0,0,0,0,0,0,0.006666666666666667,35.20666666666666,0.035978034463169856,79,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.01818181818181818,30.01818181818182,0.05027256208358571,23,0.16363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.07272727272727272,0.0,0,python
0,0,0,0,0,0,0.0,29.130434782608695,0.04477611940298507,35,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,39.77358490566038,0.007115749525616698,28,0.16981132075471697,0.0,0.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,24.333333333333332,0.03561643835616438,28,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,36.77333333333333,0.05928208846990573,56,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.03333333333333333,0.0,0.0,0,python
0,0,0,0,0,0,0.0,34.127906976744185,0.0575809199318569,13,0.3953488372093023,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0,python
0,0,0,0,0,0,0.0,27.392,0.026869158878504672,3,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,31.13953488372093,0.041075429424943986,9,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0,python
0,0,0,0,0,0,0.0,36.306666666666665,0.04957767168564084,31,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,30.75,0.022357723577235773,24,0.46875,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.21875,0.0,0.0,0,python
0,0,0,0,0,0,0.0,24.24468085106383,0.06230802983764809,29,0.1702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.05319148936170213,0.0425531914893617,0.0,0.0,0,python
0,0,0,0,0,0,0.0,38.7,0.02153316106804479,22,0.12666666666666668,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.07333333333333333,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,42.19101123595506,0.01837549933422104,9,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.0,0.29213483146067415,0.02247191011235955,0.0,0.0,0,python
0,0,0,0,0,0,0.0,27.952380952380953,0.04770017035775128,12,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.024096385542168676,28.16867469879518,0.058169375534645,10,0.1927710843373494,0.0,0.0,0.0,0.0,0.0,0.0,0.20481927710843373,0.012048192771084338,0.0,0.0,0,python
0,0,0,0,0,0,0.006666666666666667,20.726666666666667,0.025088452878739145,3,0.08666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.02,0.006666666666666667,0.0,0.0,0,python
0,0,0,0,0,0,0.006666666666666667,25.626666666666665,0.016389177939646202,37,0.02666666666666667,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.14,0.006666666666666667,0.006666666666666667,0.0,0,python
0,0,0,0,0,0,0.0,35.913333333333334,0.035270094672359385,21,0.15333333333333332,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.14666666666666667,0.08666666666666667,0.0,0.0,0,python
0,0,0,0,0,0,0.0,42.38,0.02516910492370615,65,0.14666666666666667,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.02,0.02,0.0,0.0,0,python
0,0,0,0,0,0,0.0,35.42,0.049501223414266896,14,0.1,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.12,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.03571428571428571,31.107142857142858,0.03444316877152698,58,0.35714285714285715,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,25.296296296296298,0.020497803806734993,23,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.02962962962962963,0.022222222222222223,0.0,0.0,1,python
0,0,0,0,0,0,0.0,34.23809523809524,0.03616133518776078,13,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,27.14666666666667,0.009332023575638507,16,0.04,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,17.189655172413794,0.022066198595787363,21,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,27.735849056603772,0.044897959183673466,12,0.1320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.01639344262295082,38.721311475409834,0.05038103302286198,11,0.3770491803278688,0.0,0.0,0.0,0.0,0.0,0.0,0.19672131147540983,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.1044776119402985,30.507462686567163,0.04500978473581213,22,0.2835820895522388,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0,python
0,0,0,0,0,0,0.006666666666666667,38.806666666666665,0.03745060986084865,17,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.15333333333333332,0.04,0.0,0.0,0,python
0,0,0,0,0,0,0.0,42.86206896551724,0.027192276749798874,32,0.15862068965517243,0.0,0.0,0.006896551724137931,0.006896551724137931,0.0,0.0,0.07586206896551724,0.08275862068965517,0.0,0.0,0,python
0,0,0,0,0,0,0.0,21.476190476190474,0.031042128603104215,23,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,27.076923076923077,0.026988636363636364,35,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,32.57,0.04175621737795517,28,0.18,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,35.14,0.020110036046291028,18,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,30.386666666666667,0.03400614304519526,0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.10666666666666667,0.04,0.0,0.0,0,python
0,0,0,0,0,0,0.0,22.204545454545453,0.02661207778915046,10,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.13636363636363635,0.0,0.0,0,python
0,0,0,0,0,0,0.0,19.86111111111111,0.016783216783216783,35,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0,python
0,0,0,0,0,0,0.0,29.537037037037038,0.025705329153605017,28,0.2037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0125,37.4625,0.02902902902902903,32,0.0125,0.025,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,24.56,0.05537459283387622,3,0.12,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0,python
